ds,yhat,company,model
1984-04-06,-0.3722428864731496,Apple,Prophet
1984-04-09,-0.29382096048896134,Apple,Prophet
1984-04-10,-0.27606165708294855,Apple,Prophet
1984-04-11,-0.24778413668461186,Apple,Prophet
1984-04-12,-0.300471496471733,Apple,Prophet
1984-04-13,-0.3731535192974357,Apple,Prophet
1984-04-16,-0.3116450128526828,Apple,Prophet
1984-04-17,-0.296683460337717,Apple,Prophet
1984-04-18,-0.26994638375115815,Apple,Prophet
1984-04-19,-0.32305306098065556,Apple,Prophet
1984-04-23,-0.32795252509980066,Apple,Prophet
1984-04-24,-0.31030785431604224,Apple,Prophet
1984-04-25,-0.2807850925170089,Apple,Prophet
1984-04-26,-0.3311588021157763,Apple,Prophet
1984-04-27,-0.4007529895036413,Apple,Prophet
1984-04-30,-0.32814462945448697,Apple,Prophet
1984-05-01,-0.30971150150116467,Apple,Prophet
1984-05-02,-0.27996824783054014,Apple,Prophet
1984-05-03,-0.3306938936824498,Apple,Prophet
1984-05-04,-0.4011946572307001,Apple,Prophet
1984-05-07,-0.3341658598547566,Apple,Prophet
1984-05-08,-0.3183122757148845,Apple,Prophet
1984-05-09,-0.291364061968986,Apple,Prophet
1984-05-10,-0.3450044523987841,Apple,Prophet
1984-05-11,-0.4184427793564365,Apple,Prophet
1984-05-14,-0.3594498235533504,Apple,Prophet
1984-05-15,-0.3457509362966945,Apple,Prophet
1984-05-16,-0.3205915820985301,Apple,Prophet
1984-05-17,-0.37561374568652406,Apple,Prophet
1984-05-18,-0.45000113864189906,Apple,Prophet
1984-05-21,-0.39124019885348704,Apple,Prophet
1984-05-22,-0.3768151404078699,Apple,Prophet
1984-05-23,-0.3505943833522974,Apple,Prophet
1984-05-24,-0.40427500855123133,Apple,Prophet
1984-05-25,-0.47710236650975824,Apple,Prophet
1984-05-29,-0.39678527505714367,Apple,Prophet
1984-05-30,-0.3688544984197107,Apple,Prophet
1984-05-31,-0.42094458848468375,Apple,Prophet
1984-06-01,-0.4923248512122397,Apple,Prophet
1984-06-04,-0.42474452989680056,Apple,Prophet
1984-06-05,-0.40756811016674993,Apple,Prophet
1984-06-06,-0.37869131559276603,Apple,Prophet
1984-06-07,-0.429771710718464,Apple,Prophet
1984-06-08,-0.4999870578878491,Apple,Prophet
1984-06-11,-0.42689943039064043,Apple,Prophet
1984-06-12,-0.4068223865618228,Apple,Prophet
1984-06-13,-0.3743113462836385,Apple,Prophet
1984-06-14,-0.4209089114198823,Apple,Prophet
1984-06-15,-0.48568743962137584,Apple,Prophet
1984-06-18,-0.38973804002421325,Apple,Prophet
1984-06-19,-0.3596817453988912,Apple,Prophet
1984-06-20,-0.31598592576925955,Apple,Prophet
1984-06-21,-0.35021919213579616,Apple,Prophet
1984-06-22,-0.4015098471063794,Apple,Prophet
1984-06-25,-0.2593696255452991,Apple,Prophet
1984-06-26,-0.21249148592986083,Apple,Prophet
1984-06-27,-0.1515699941262478,Apple,Prophet
1984-06-28,-0.16839280365505885,Apple,Prophet
1984-06-29,-0.2023244774431614,Apple,Prophet
1984-07-02,-0.010936178157057191,Apple,Prophet
1984-07-03,0.05056010257715349,Apple,Prophet
1984-07-05,0.11972419868318412,Apple,Prophet
1984-07-06,0.0958024925481205,Apple,Prophet
1984-07-09,0.3050579552713193,Apple,Prophet
1984-07-10,0.3680766709748175,Apple,Prophet
1984-07-11,0.4415174282983303,Apple,Prophet
1984-07-12,0.43337321840314236,Apple,Prophet
1984-07-13,0.40412581951186466,Apple,Prophet
1984-07-16,0.5851482957454922,Apple,Prophet
1984-07-17,0.6352784727672124,Apple,Prophet
1984-07-18,0.6944882115895769,Apple,Prophet
1984-07-19,0.6710545670524675,Apple,Prophet
1984-07-20,0.6257666184357772,Apple,Prophet
1984-07-23,0.7574457480766597,Apple,Prophet
1984-07-24,0.7918371200911652,Apple,Prophet
1984-07-25,0.8362055001577898,Apple,Prophet
1984-07-26,0.7991291521339805,Apple,Prophet
1984-07-27,0.7416720543549518,Apple,Prophet
1984-07-30,0.8479065970365744,Apple,Prophet
1984-07-31,0.8780310024538058,Apple,Prophet
1984-08-01,0.9203815446162902,Apple,Prophet
1984-08-02,0.883542524407007,Apple,Prophet
1984-08-03,0.8285292406184629,Apple,Prophet
1984-08-06,0.9540376436873413,Apple,Prophet
1984-08-07,0.9938801183433729,Apple,Prophet
1984-08-08,1.0471368440401987,Apple,Prophet
1984-08-09,1.0220585418246286,Apple,Prophet
1984-08-10,0.9792967531919088,Apple,Prophet
1984-08-13,1.1405710867881056,Apple,Prophet
1984-08-14,1.1906533175351128,Apple,Prophet
1984-08-15,1.2526412506054676,Apple,Prophet
1984-08-16,1.2344084465835794,Apple,Prophet
1984-08-17,1.196256435717418,Apple,Prophet
1984-08-20,1.3550108036031157,Apple,Prophet
1984-08-21,1.3980592464266424,Apple,Prophet
1984-08-22,1.4496803796205389,Apple,Prophet
1984-08-23,1.4176959553682296,Apple,Prophet
1984-08-24,1.362418973141983,Apple,Prophet
1984-08-27,1.450629138438662,Apple,Prophet
1984-08-28,1.4644392285380952,Apple,Prophet
1984-08-29,1.4844373685653993,Apple,Prophet
1984-08-30,1.4188085245438575,Apple,Prophet
1984-08-31,1.3282718721730455,Apple,Prophet
1984-09-04,1.2823099753885274,Apple,Prophet
1984-09-05,1.2660336521559865,Apple,Prophet
1984-09-06,1.1654139081746344,Apple,Prophet
1984-09-07,1.0416485446888768,Apple,Prophet
1984-09-10,0.9341935194469484,Apple,Prophet
1984-09-11,0.88893385615941,Apple,Prophet
1984-09-12,0.8542833712164957,Apple,Prophet
1984-09-13,0.7391453898236606,Apple,Prophet
1984-09-14,0.6048802074147785,Apple,Prophet
1984-09-17,0.4907026067930985,Apple,Prophet
1984-09-18,0.4513606978136534,Apple,Prophet
1984-09-19,0.4265000240798509,Apple,Prophet
1984-09-20,0.32481106546206084,Apple,Prophet
1984-09-21,0.20738812408770174,Apple,Prophet
1984-09-24,0.1607597261989308,Apple,Prophet
1984-09-25,0.14831749140452016,Apple,Prophet
1984-09-26,0.15183949992466778,Apple,Prophet
1984-09-27,0.07956982917638042,Apple,Prophet
1984-09-28,-0.00784635485745172,Apple,Prophet
1984-10-01,0.03470587369682224,Apple,Prophet
1984-10-02,0.05035092549799994,Apple,Prophet
1984-10-03,0.08053211183977418,Apple,Prophet
1984-10-04,0.03318392795438055,Apple,Prophet
1984-10-05,-0.03131430814290295,Apple,Prophet
1984-10-08,0.06603709325082907,Apple,Prophet
1984-10-09,0.09490770331893297,Apple,Prophet
1984-10-10,0.13572891423512748,Apple,Prophet
1984-10-11,0.09647214517992243,Apple,Prophet
1984-10-12,0.03760132905609104,Apple,Prophet
1984-10-15,0.13853724619420357,Apple,Prophet
1984-10-16,0.16484690586365755,Apple,Prophet
1984-10-17,0.20163959203890097,Apple,Prophet
1984-10-18,0.15716358141295061,Apple,Prophet
1984-10-19,0.09217127721752033,Apple,Prophet
1984-10-22,0.1722536320915168,Apple,Prophet
1984-10-23,0.19172698402459268,Apple,Prophet
1984-10-24,0.2221777100845883,Apple,Prophet
1984-10-25,0.17208411274912205,Apple,Prophet
1984-10-26,0.10240103455599238,Apple,Prophet
1984-10-29,0.1755145124990008,Apple,Prophet
1984-10-30,0.19537094499754393,Apple,Prophet
1984-10-31,0.22763503557585185,Apple,Prophet
1984-11-01,0.18077631556890872,Apple,Prophet
1984-11-02,0.11570557552992791,Apple,Prophet
1984-11-05,0.20999861355579105,Apple,Prophet
1984-11-06,0.2389160839502164,Apple,Prophet
1984-11-07,0.28096238926883615,Apple,Prophet
1984-11-08,0.24441467380845994,Apple,Prophet
1984-11-09,0.1899813278209183,Apple,Prophet
1984-11-12,0.3160706304122157,Apple,Prophet
1984-11-13,0.3548724999549989,Apple,Prophet
1984-11-14,0.40613119515912477,Apple,Prophet
1984-11-15,0.3779569155572284,Apple,Prophet
1984-11-16,0.3309103277001386,Apple,Prophet
1984-11-19,0.47210048475171856,Apple,Prophet
1984-11-20,0.5133264687765453,Apple,Prophet
1984-11-21,0.5656404769164999,Apple,Prophet
1984-11-23,0.4884468023834657,Apple,Prophet
1984-11-26,0.6171481457462699,Apple,Prophet
1984-11-27,0.6519840090667011,Apple,Prophet
1984-11-28,0.696967453464048,Apple,Prophet
1984-11-29,0.6603263654528563,Apple,Prophet
1984-11-30,0.6027678143780254,Apple,Prophet
1984-12-03,0.7019365801517632,Apple,Prophet
1984-12-04,0.7263235970052303,Apple,Prophet
1984-12-05,0.7607287200233087,Apple,Prophet
1984-12-06,0.7134666188471588,Apple,Prophet
1984-12-07,0.6453176042644586,Apple,Prophet
1984-12-10,0.7134117595066084,Apple,Prophet
1984-12-11,0.7277708130536021,Apple,Prophet
1984-12-12,0.7523278909362385,Apple,Prophet
1984-12-13,0.6953888762054358,Apple,Prophet
1984-12-14,0.6177162532854962,Apple,Prophet
1984-12-17,0.6578988666654747,Apple,Prophet
1984-12-18,0.6630794382351802,Apple,Prophet
1984-12-19,0.6784801975130955,Apple,Prophet
1984-12-20,0.6123929531769077,Apple,Prophet
1984-12-21,0.5255768299308629,Apple,Prophet
1984-12-24,0.5385326267324846,Apple,Prophet
1984-12-26,0.5415974789072293,Apple,Prophet
1984-12-27,0.4671758958822625,Apple,Prophet
1984-12-28,0.37245333689751875,Apple,Prophet
1984-12-31,0.3656148929778559,Apple,Prophet
1985-01-02,0.3603008439996863,Apple,Prophet
1985-01-03,0.283626519613586,Apple,Prophet
1985-01-04,0.18815764595936074,Apple,Prophet
1985-01-07,0.1895458311696919,Apple,Prophet
1985-01-08,0.18769269735292424,Apple,Prophet
1985-01-09,0.19952394579284172,Apple,Prophet
1985-01-10,0.13362303639996015,Apple,Prophet
1985-01-11,0.05101678702012569,Apple,Prophet
1985-01-14,0.10286864002623707,Apple,Prophet
1985-01-15,0.12136405702976298,Apple,Prophet
1985-01-16,0.1549847559598396,Apple,Prophet
1985-01-17,0.11205810062842922,Apple,Prophet
1985-01-18,0.05331626485048918,Apple,Prophet
1985-01-21,0.17865803315524006,Apple,Prophet
1985-01-22,0.22100354828836297,Apple,Prophet
1985-01-23,0.2774677689102246,Apple,Prophet
1985-01-24,0.2559564547649768,Apple,Prophet
1985-01-25,0.21678320085785519,Apple,Prophet
1985-01-28,0.38578080462514985,Apple,Prophet
1985-01-29,0.43646774151244094,Apple,Prophet
1985-01-30,0.4976633168109853,Apple,Prophet
1985-01-31,0.4770409576482825,Apple,Prophet
1985-02-01,0.4347379014709225,Apple,Prophet
1985-02-04,0.5694120866744632,Apple,Prophet
1985-02-05,0.600410586248064,Apple,Prophet
1985-02-06,0.6380011834617714,Apple,Prophet
1985-02-07,0.5900866220019857,Apple,Prophet
1985-02-08,0.517100949339218,Apple,Prophet
1985-02-11,0.5432798505111233,Apple,Prophet
1985-02-12,0.5341979025534365,Apple,Prophet
1985-02-13,0.530642881955629,Apple,Prophet
1985-02-14,0.44110040534413975,Apple,Prophet
1985-02-15,0.32660552461808234,Apple,Prophet
1985-02-19,0.19092295281314337,Apple,Prophet
1985-02-20,0.15536901200811076,Apple,Prophet
1985-02-21,0.03734656508634987,Apple,Prophet
1985-02-22,-0.10167188027988272,Apple,Prophet
1985-02-25,-0.23965401619172413,Apple,Prophet
1985-02-26,-0.2893975353716618,Apple,Prophet
1985-02-27,-0.32547098611492814,Apple,Prophet
1985-02-28,-0.4389019172836073,Apple,Prophet
1985-03-01,-0.5683025304188214,Apple,Prophet
1985-03-04,-0.6492913653947481,Apple,Prophet
1985-03-05,-0.6716905997105566,Apple,Prophet
1985-03-06,-0.6769225270769829,Apple,Prophet
1985-03-07,-0.756499977489715,Apple,Prophet
1985-03-08,-0.8495611169692934,Apple,Prophet
1985-03-11,-0.8122751880006954,Apple,Prophet
1985-03-12,-0.7941104866380693,Apple,Prophet
1985-03-13,-0.7591750525934484,Apple,Prophet
1985-03-14,-0.7995353915733368,Apple,Prophet
1985-03-15,-0.8548524417946834,Apple,Prophet
1985-03-18,-0.7177595644765319,Apple,Prophet
1985-03-19,-0.6720670849847445,Apple,Prophet
1985-03-20,-0.6129568520542525,Apple,Prophet
1985-03-21,-0.6326865372822861,Apple,Prophet
1985-03-22,-0.6710400730591235,Apple,Prophet
1985-03-25,-0.5052756782630256,Apple,Prophet
1985-03-26,-0.4571819430423646,Apple,Prophet
1985-03-27,-0.3989754391316944,Apple,Prophet
1985-03-28,-0.42267254730166137,Apple,Prophet
1985-03-29,-0.46777337696297117,Apple,Prophet
1985-04-01,-0.33561386702388174,Apple,Prophet
1985-04-02,-0.30196812740201207,Apple,Prophet
1985-04-03,-0.2592065108643642,Apple,Prophet
1985-04-04,-0.29897329863267774,Apple,Prophet
1985-04-08,-0.2756007233698191,Apple,Prophet
1985-04-09,-0.25625450337406885,Apple,Prophet
1985-04-10,-0.2266755910077032,Apple,Prophet
1985-04-11,-0.2783443704414602,Apple,Prophet
1985-04-12,-0.35028100135858464,Apple,Prophet
1985-04-15,-0.28799091743230965,Apple,Prophet
1985-04-16,-0.27316887248201566,Apple,Prophet
1985-04-17,-0.24672063786323598,Apple,Prophet
1985-04-18,-0.30023226351796095,Apple,Prophet
1985-04-19,-0.37285461876257087,Apple,Prophet
1985-04-22,-0.30725235164856374,Apple,Prophet
1985-04-23,-0.29011170725943164,Apple,Prophet
1985-04-24,-0.26103176227250735,Apple,Prophet
1985-04-25,-0.3117682467697954,Apple,Prophet
1985-04-26,-0.38163070370327856,Apple,Prophet
1985-04-29,-0.30918376623722094,Apple,Prophet
1985-04-30,-0.2905868919500337,Apple,Prophet
1985-05-01,-0.26057993443814154,Apple,Prophet
1985-05-02,-0.3109526150289851,Apple,Prophet
1985-05-03,-0.3810247275886086,Apple,Prophet
1985-05-06,-0.31242162851708816,Apple,Prophet
1985-05-07,-0.29600771139723514,Apple,Prophet
1985-05-08,-0.2685119265017395,Apple,Prophet
1985-05-09,-0.32163463205899556,Apple,Prophet
1985-05-10,-0.39460066413096173,Apple,Prophet
1985-05-13,-0.33458424258561287,Apple,Prophet
1985-05-14,-0.32070206417475766,Apple,Prophet
1985-05-15,-0.2954442395039212,Apple,Prophet
1985-05-16,-0.350451725535152,Apple,Prophet
1985-05-17,-0.4249043251681782,Apple,Prophet
1985-05-20,-0.3667420649020348,Apple,Prophet
1985-05-21,-0.3526159618041447,Apple,Prophet
1985-05-22,-0.3267233564663358,Apple,Prophet
1985-05-23,-0.3807483990469157,Apple,Prophet
1985-05-24,-0.45392392261391,Apple,Prophet
1985-05-28,-0.37483331883575777,Apple,Prophet
1985-05-29,-0.34713550672901644,Apple,Prophet
1985-05-30,-0.3994260410340965,Apple,Prophet
1985-05-31,-0.4709783464592475,Apple,Prophet
1985-06-03,-0.4038354396568589,Apple,Prophet
1985-06-04,-0.3868249701852553,Apple,Prophet
1985-06-05,-0.35815424514432664,Apple,Prophet
1985-06-06,-0.4095020327968226,Apple,Prophet
1985-06-07,-0.48006861352838515,Apple,Prophet
1985-06-10,-0.4087680673795488,Apple,Prophet
1985-06-11,-0.38960442107924076,Apple,Prophet
1985-06-12,-0.358197785712711,Apple,Prophet
1985-06-13,-0.406105793953904,Apple,Prophet
1985-06-14,-0.4724120157737629,Apple,Prophet
1985-06-17,-0.382392036703415,Apple,Prophet
1985-06-18,-0.35474915823384773,Apple,Prophet
1985-06-19,-0.3136653223312202,Apple,Prophet
1985-06-20,-0.3506886416556831,Apple,Prophet
1985-06-21,-0.4049213842041999,Apple,Prophet
1985-06-24,-0.272184038804009,Apple,Prophet
1985-06-25,-0.22849938546105888,Apple,Prophet
1985-06-26,-0.17072647350503045,Apple,Prophet
1985-06-27,-0.19060530882651422,Apple,Prophet
1985-06-28,-0.22745223867711517,Apple,Prophet
1985-07-01,-0.0434970787100846,Apple,Prophet
1985-07-02,0.016102678872254472,Apple,Prophet
1985-07-03,0.08878444438705972,Apple,Prophet
1985-07-05,0.057880959605778354,Apple,Prophet
1985-07-08,0.26740476245102046,Apple,Prophet
1985-07-09,0.33135872078442374,Apple,Prophet
1985-07-10,0.4061361667709473,Apple,Prophet
1985-07-11,0.39970492172596556,Apple,Prophet
1985-07-12,0.3725138292617286,Apple,Prophet
1985-07-15,0.5613324380907089,Apple,Prophet
1985-07-16,0.6144308529434684,Apple,Prophet
1985-07-17,0.676696488768775,Apple,Prophet
1985-07-18,0.6563442526410925,Apple,Prophet
1985-07-19,0.6141003238988889,Apple,Prophet
1985-07-22,0.7540759209462012,Apple,Prophet
1985-07-23,0.7907660195109905,Apple,Prophet
1985-07-24,0.8371179741732335,Apple,Prophet
1985-07-25,0.8016709025963646,Apple,Prophet
1985-07-26,0.7454576911749724,Apple,Prophet
1985-07-29,0.8529374475164752,Apple,Prophet
1985-07-30,0.8826392194396646,Apple,Prophet
1985-07-31,0.9241691970945584,Apple,Prophet
1985-08-01,0.8861393162516339,Apple,Prophet
1985-08-02,0.8296020605941368,Apple,Prophet
1985-08-05,0.9490399808442603,Apple,Prophet
1985-08-06,0.9865620975020192,Apple,Prophet
1985-08-07,1.0374651664234267,Apple,Prophet
1985-08-08,1.010074384577041,Apple,Prophet
1985-08-09,0.9651172561713437,Apple,Prophet
1985-08-12,1.121256914742169,Apple,Prophet
1985-08-13,1.1703460404101829,Apple,Prophet
1985-08-14,1.2318046661675972,Apple,Prophet
1985-08-15,1.2135584707540046,Apple,Prophet
1985-08-16,1.175952278350337,Apple,Prophet
1985-08-19,1.339979695609911,Apple,Prophet
1985-08-20,1.3860353939255472,Apple,Prophet
1985-08-21,1.4412781481505403,Apple,Prophet
1985-08-22,1.4135057000095146,Apple,Prophet
1985-08-23,1.3629955116757304,Apple,Prophet
1985-08-26,1.4683193948226034,Apple,Prophet
1985-08-27,1.4885527874689368,Apple,Prophet
1985-08-28,1.5152044558533395,Apple,Prophet
1985-08-29,1.45637294654681,Apple,Prophet
1985-08-30,1.372687178549836,Apple,Prophet
1985-09-03,1.3528170086525328,Apple,Prophet
1985-09-04,1.3422866454298628,Apple,Prophet
1985-09-05,1.2469366583659094,Apple,Prophet
1985-09-06,1.1278934462863692,Apple,Prophet
1985-09-09,1.0307401969261796,Apple,Prophet
1985-09-10,0.9874849243554977,Apple,Prophet
1985-09-11,0.9540816795941998,Apple,Prophet
1985-09-12,0.8394261643681911,Apple,Prophet
1985-09-13,0.7048830642879299,Apple,Prophet
1985-09-16,0.5855278050266437,Apple,Prophet
1985-09-17,0.5431391145024161,Apple,Prophet
1985-09-18,0.5146590265102196,Apple,Prophet
1985-09-19,0.40884307930275215,Apple,Prophet
1985-09-20,0.286857146442619,Apple,Prophet
1985-09-23,0.2247075741537018,Apple,Prophet
1985-09-24,0.20675445210575652,Apple,Prophet
1985-09-25,0.2047346357184316,Apple,Prophet
1985-09-26,0.12697218244914998,Apple,Prophet
1985-09-30,0.06207095502894447,Apple,Prophet
1985-10-01,0.07349574539321582,Apple,Prophet
1985-10-02,0.09986716763792783,Apple,Prophet
1985-10-03,0.04915155770354568,Apple,Prophet
1985-10-04,-0.018249488830019978,Apple,Prophet
1985-10-07,0.07325937472692434,Apple,Prophet
1985-10-08,0.10111703357044592,Apple,Prophet
1985-10-09,0.1413603321848444,Apple,Prophet
1985-10-10,0.10192959232486373,Apple,Prophet
1985-10-11,0.04325099302834787,Apple,Prophet
1985-10-14,0.14650481666755683,Apple,Prophet
1985-10-15,0.17399732178308447,Apple,Prophet
1985-10-16,0.21208785212958428,Apple,Prophet
1985-10-17,0.1689701205212578,Apple,Prophet
1985-10-18,0.1053432583554153,Apple,Prophet
1985-10-21,0.18907389622241438,Apple,Prophet
1985-10-22,0.2094708039802615,Apple,Prophet
1985-10-23,0.2406402232268448,Apple,Prophet
1985-10-24,0.19103438927321229,Apple,Prophet
1985-10-25,0.12158872535654837,Apple,Prophet
1985-10-28,0.193821367804547,Apple,Prophet
1985-10-29,0.2128569774828733,Apple,Prophet
1985-10-30,0.2440548062760903,Apple,Prophet
1985-10-31,0.19590417529048867,Apple,Prophet
1985-11-01,0.1293407917246608,Apple,Prophet
1985-11-04,0.21826226603081608,Apple,Prophet
1985-11-05,0.24520973999165666,Apple,Prophet
1985-11-06,0.28525987482046267,Apple,Prophet
1985-11-07,0.24672870524794377,Apple,Prophet
1985-11-08,0.1903627940530827,Apple,Prophet
1985-11-11,0.31131391171459105,Apple,Prophet
1985-11-12,0.3487268295258615,Apple,Prophet
1985-11-13,0.398801317415147,Apple,Prophet
1985-11-14,0.3696668775381357,Apple,Prophet
1985-11-15,0.3218987888358199,Apple,Prophet
1985-11-18,0.4624301137893577,Apple,Prophet
1985-11-19,0.5039392324336407,Apple,Prophet
1985-11-20,0.5567770505676992,Apple,Prophet
1985-11-21,0.5290411206973871,Apple,Prophet
1985-11-22,0.4813002196546195,Apple,Prophet
1985-11-25,0.6139765492047495,Apple,Prophet
1985-11-26,0.6504244004854987,Apple,Prophet
1985-11-27,0.6971247716192279,Apple,Prophet
1985-11-29,0.606582890968679,Apple,Prophet
1985-12-02,0.711492370334728,Apple,Prophet
1985-12-03,0.737793496178974,Apple,Prophet
1985-12-04,0.7740924051086651,Apple,Prophet
1985-12-05,0.7286956298862947,Apple,Prophet
1985-12-06,0.6623781793499067,Apple,Prophet
1985-12-09,0.7357507585454445,Apple,Prophet
1985-12-10,0.7518038004948767,Apple,Prophet
1985-12-11,0.7780296584763401,Apple,Prophet
1985-12-12,0.7227402801033577,Apple,Prophet
1985-12-13,0.6467044906439261,Apple,Prophet
1985-12-16,0.6917763138661845,Apple,Prophet
1985-12-17,0.6985914698441991,Apple,Prophet
1985-12-18,0.7156301057686962,Apple,Prophet
1985-12-19,0.6511805481134478,Apple,Prophet
1985-12-20,0.5659952843317394,Apple,Prophet
1985-12-23,0.5836851044851485,Apple,Prophet
1985-12-24,0.5814667749693954,Apple,Prophet
1985-12-26,0.516434650364261,Apple,Prophet
1985-12-27,0.4228264333429247,Apple,Prophet
1985-12-30,0.4181513506297751,Apple,Prophet
1985-12-31,0.4099091457549493,Apple,Prophet
1986-01-02,0.33591797376833465,Apple,Prophet
1986-01-03,0.23970517214038334,Apple,Prophet
1986-01-06,0.23661905961407356,Apple,Prophet
1986-01-07,0.232502488920918,Apple,Prophet
1986-01-08,0.24168889344572933,Apple,Prophet
1986-01-09,0.17277569704507195,Apple,Prophet
1986-01-10,0.0868116190683032,Apple,Prophet
1986-01-13,0.1268559928034727,Apple,Prophet
1986-01-14,0.14098945348903025,Apple,Prophet
1986-01-15,0.17012894143063584,Apple,Prophet
1986-01-16,0.12266741056519302,Apple,Prophet
1986-01-17,0.05940755544831214,Apple,Prophet
1986-01-20,0.17205117352357635,Apple,Prophet
1986-01-21,0.2107081272740788,Apple,Prophet
1986-01-22,0.2638838797091975,Apple,Prophet
1986-01-23,0.23955698306531228,Apple,Prophet
1986-01-24,0.1981090114019606,Apple,Prophet
1986-01-27,0.3641045924271794,Apple,Prophet
